1259, 0.0
3399, 0.0
4814, -2.0
5039, 0.0
5497, -1.0
7279, -1.0
7599, 0.0
13200, -1.0
13598, 0.0
14823, -1.0
15995, 0.0
18579, 8.0
19257, -2.0
20157, 0.0
20580, 0.0
21991, -1.0
26095, -1.0
26366, -2.0
27499, 0.0
29119, -1.0
30396, 0.0
31485, 0.0
31739, -2.0
32293, -1.0
33676, 9.0
40604, -1.0
42305, -1.0
52327, -1.0
52636, -1.0
52803, -1.0
54395, 0.0
54863, 9.0
55314, 9.0
56384, 0.0
57339, 9.0
57748, 0.0
59006, 0.0
59294, -1.0
61694, -1.0
63845, -1.0
63982, 0.0
65555, 0.0
67402, -1.0
69526, -1.0
71293, 8.0
72001, 0.0
72457, -2.0
74317, 8.0
75278, -1.0
75341, 9.0
77031, 0.0
77520, -1.0
78887, -1.0
80497, 0.0
80629, 0.0
81453, -1.0
82320, 0.0
85862, -1.0
86162, -1.0
86260, 0.0
86464, -1.0
87966, 0.0
91623, -1.0
93161, -1.0
93313, -1.0
97494, -1.0
102484, 0.0
102661, 0.0
103570, -1.0
104381, 0.0
104428, -1.0
105213, -1.0
105465, -2.0
109997, 0.0
110585, -1.0
110750, 0.0
111750, 8.0
111881, 0.0
114680, 0.0
116479, 0.0
118990, 0.0
119444, -1.0
119651, 0.0
121587, 0.0
125035, -1.0
125217, 0.0
125942, 0.0
126957, -2.0
129172, 0.0
139082, 0.0
149782, -1.0
151761, -1.0
152322, 0.0
153793, 0.0
157370, -1.0
161024, -1.0
161875, 0.0
162416, 0.0
167805, 0.0
169221, 0.0
170883, -2.0
178581, -1.0
179963, -2.0
184957, 0.0
187990, 0.0
188505, 0.0
188609, 0.0
190105, -1.0
197099, 0.0
198251, 0.0
202578, -1.0
206316, -1.0
209310, -1.0
210545, -1.0
211214, 0.0
211301, 0.0
212591, -1.0
214547, -1.0
215342, -1.0
217582, 0.0
219452, 7.0
221257, 0.0
225537, 0.0
229221, -1.0
229359, 7.0
230994, 0.0
234141, 0.0
234492, -1.0
235405, 0.0
236026, 0.0
236948, -1.0
237178, 0.0
246777, -1.0
248798, 0.0
251302, -1.0
255380, 0.0
255931, 0.0
260371, 0.0
261335, 8.0
261672, -1.0
262222, 0.0
263430, 0.0
263862, 0.0
265577, 0.0
266356, 0.0
266989, -1.0
267175, 0.0
267529, 0.0
268237, 0.0
269609, 0.0
269958, -1.0
278107, 0.0
279016, 0.0
285175, 5.0
288006, 0.0
291518, 0.0
297268, 0.0
301113, 0.0
301366, 0.0
304025, 0.0
304180, -1.0
310080, 0.0
315180, 0.0
315471, 0.0
315549, 0.0
316574, 0.0
321961, 0.0
321991, 0.0
322518, 0.0
325487, 0.0
325812, 0.0
329281, 0.0
332948, -1.0
334086, 0.0
334154, 0.0
334868, 0.0
335730, 0.0
336240, 0.0
337195, -1.0
337786, -1.0
339504, 0.0
342383, 0.0
343450, 0.0
344649, 0.0
345043, 0.0
345857, -1.0
346544, 0.0
351866, 0.0
354818, -1.0
361040, 0.0
366494, 0.0
371923, 0.0
372004, 0.0
372647, 0.0
373255, 0.0
377182, 0.0
380931, 0.0
382099, 0.0
382107, 0.0
389083, -1.0
389977, 0.0
391267, -1.0
392981, 0.0
399027, 0.0
403014, 0.0
405555, 0.0
408836, 0.0
409936, 0.0
410032, 0.0
410647, 0.0
413521, 0.0
413804, 0.0
414280, 0.0
414384, 0.0
416239, -1.0
416373, -1.0
417524, 0.0
417714, 0.0
419097, 0.0
419410, 0.0
420854, 0.0
421860, 0.0
424047, 0.0
426579, 0.0
435034, 0.0
438678, 0.0
439990, 0.0
441561, 0.0
442342, 0.0
443000, 0.0
444826, 0.0
447002, 0.0
447525, 0.0
453073, 0.0
455833, 0.0
458663, 0.0
458723, 0.0
459928, 0.0
460071, 0.0
465918, 0.0
475961, 0.0
477361, 0.0
477777, 0.0
478604, 0.0
480648, -1.0
486348, 0.0
491769, 0.0
497401, 0.0
498108, 0.0
500143, 0.0
500619, 0.0
500870, 0.0
501392, 0.0
503769, 0.0
506107, 0.0
507830, 0.0
509519, 0.0
512692, 0.0
513677, 0.0
514044, 0.0
515216, 0.0
516689, 0.0
518192, 0.0
523929, 0.0
531272, 0.0
532114, 0.0
535847, 0.0
536169, -1.0
547861, 0.0
550790, 0.0
550949, 0.0
555576, 0.0
555625, 0.0
556331, 0.0
561989, 0.0
569605, 0.0
574462, 0.0
579327, 0.0
593502, 0.0
595510, 0.0
597010, 0.0
598504, 0.0
599128, 0.0
601753, 0.0
601960, -1.0
603217, 0.0
603727, 0.0
607046, 0.0
607440, 0.0
608986, 0.0
609288, 0.0
615173, 0.0
615676, 0.0
621313, 0.0
623517, 0.0
627122, 0.0
627555, 0.0
628534, 0.0
628711, -1.0
629480, 0.0
629485, 0.0
633962, 0.0
634987, 0.0
636661, 0.0
636833, 0.0
644099, 0.0
646797, 0.0
647014, -1.0
647502, 0.0
649389, 0.0
649625, 0.0
649667, 0.0
649882, -1.0
652438, 0.0
657932, 0.0
671223, 0.0
671948, 0.0
672585, 0.0
676121, 0.0
676886, 0.0
683532, 0.0
684016, 0.0
684133, 0.0
685901, 0.0
688436, 0.0
704635, 0.0
708664, 0.0
709441, 0.0
710399, -1.0
711382, 0.0
714325, 0.0
719854, 0.0
721760, 0.0
722247, 0.0
725067, 0.0
725076, 0.0
726149, 0.0
728922, 0.0
732225, 0.0
738836, 0.0
739828, 0.0
751961, 0.0
754021, 0.0
754438, 0.0
756793, 0.0
760423, 0.0
762779, -1.0
766127, 0.0
766977, 0.0
769410, 0.0
776752, 0.0
777913, 0.0
784281, 0.0
784318, 0.0
786886, 0.0
786906, 0.0
788079, 0.0
788399, 0.0
788450, 0.0
788536, 0.0
789721, 0.0
790777, 0.0
792254, 0.0
793007, 0.0
793599, 0.0
797593, 0.0
801087, 0.0
802786, 0.0
810313, 0.0
812625, 0.0
814749, 0.0
818559, 0.0
821859, 0.0
825264, 0.0
842182, 0.0
843717, -1.0
844856, 0.0
845206, 0.0
848585, 0.0
850366, 0.0
853093, 0.0
853240, 0.0
854484, 0.0
857200, 0.0
858108, 0.0
858189, 0.0
861370, 0.0
864281, 0.0
866887, 0.0
870328, 0.0
870839, 0.0
870888, 0.0
876926, 0.0
877809, 0.0
877982, 0.0
878811, 0.0
879104, 0.0
882927, 1.0
885030, 0.0
886830, 0.0
887835, 0.0
888100, 0.0
889133, 0.0
890463, -1.0
891230, 0.0
892001, 0.0
894278, 0.0
897745, 0.0
900099, 0.0
902149, 0.0
902420, 0.0
904601, 0.0
905285, 0.0
905727, 0.0
913295, 0.0
913361, 2.0
915161, -1.0
916574, 0.0
916887, 0.0
917438, 0.0
923977, 0.0
934789, 0.0
936567, 0.0
937969, 0.0
938507, 0.0
940387, 0.0
940601, 0.0
941051, 0.0
941181, 0.0
941622, 0.0
944107, 0.0
945305, 0.0
947795, 0.0
948714, 0.0
954854, 0.0
957552, 0.0
960011, 0.0
965985, 0.0
968380, 0.0
977680, 0.0
982152, 0.0
985710, 0.0
987108, 0.0
994317, 0.0
994455, 0.0
995194, 0.0
999707, 0.0
1001951, -1.0
1002048, 0.0
1002487, 0.0
1003849, 0.0
1005211, 0.0
1009306, 0.0
1009638, 0.0
1013496, 0.0
1015271, 0.0
1018696, 0.0
1019286, 0.0
1021521, 0.0
1021621, 2.0
1022948, 0.0
1023727, 0.0
1031225, 0.0
1041486, 0.0
1042900, 0.0
1044764, 0.0
1045342, 0.0
1046688, 0.0
1048890, 0.0
1049425, 0.0
1052281, 0.0
1052574, 0.0
1053721, 0.0
1055450, 0.0
1058727, 0.0
1061657, 0.0
1062291, 0.0
1063013, 0.0
1063999, 0.0
1065426, 0.0
1066399, 0.0
1066576, 0.0
1066690, 0.0
1067956, 0.0
1068700, 0.0
1068939, 0.0
1070116, 0.0
1070141, 0.0
1071904, 0.0
1072949, 0.0
1074197, 0.0
1074241, 0.0
1074683, 0.0
1076263, 0.0
1076546, 0.0
1078437, 0.0
1078488, 0.0
1079834, 0.0
1083346, 0.0
1086021, 0.0
1088832, 0.0
1101401, 0.0
1102212, 0.0
1102411, 0.0
1107427, 0.0
1110775, 0.0
1112431, 0.0
1113909, 0.0
1115635, 0.0
1116065, 0.0
1120513, 0.0
1124582, 0.0
1124621, 0.0
1127371, 0.0
1127443, 0.0
1129066, 0.0
1131620, 0.0
1132114, 0.0
1132293, 0.0
1132874, 0.0
1133022, 0.0
1133452, 0.0
1138836, 0.0
1140702, 0.0
1141577, 0.0
1143808, 0.0
1146821, 0.0
1151084, 0.0
1152027, 0.0
1152172, 0.0
1152635, 0.0
1153428, 0.0
1159782, 0.0
1163353, 0.0
1163558, 0.0
1163593, 0.0
1172926, 0.0
1173103, 0.0
1175102, 0.0
1175955, 0.0
1177380, 0.0
1178124, 0.0
1179558, 0.0
1182537, 0.0
1185541, 0.0
1186273, 0.0
1186313, 0.0
1187470, 0.0
1189073, 0.0
1190977, 0.0
1193407, 0.0
1197453, 0.0
1197828, 0.0
1198202, 0.0
1199014, 0.0
1199066, 0.0
1199507, 0.0
1200822, 0.0
1202495, 0.0
1204455, 0.0
1205464, 0.0
1206190, 0.0
1207066, 0.0
1207322, 0.0
1207741, 0.0
1207784, 0.0
